id,qname,heading,text,type,diagram,website,updated
,CityOrgObjectProperty,CityOrgObjectProperty,"Added for organizational purposes, to identify object properties defined for the City Organization Pattern in the City-level CDM ontology.",ObjectProperty,,https://w3id.org/citydata/part2/v1/CityOrgObjectProperty,2026-07-23T14:01:11.870298
,annualPay,annualPay,Identifies the compensation to be paid for a year.,ObjectProperty,,https://w3id.org/citydata/part2/v1/annualPay,2026-07-23T14:01:11.870298
,employedAs,employedAs,Identifies the occupation in which the agent is employed.,ObjectProperty,,https://w3id.org/citydata/part2/v1/employedAs,2026-07-23T14:01:11.870298
,employedBy,employedBy,Identifies the Organization that employs the agent.,ObjectProperty,,https://w3id.org/citydata/part2/v1/employedBy,2026-07-23T14:01:11.870298
,hasCompensation,hasCompensation,identifies the monetary compensation received by the agent.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasCompensation,2026-07-23T14:01:11.870298
,hasEmployment,hasEmployment,Specifies the details of an agent’s Employment.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasEmployment,2026-07-23T14:01:11.870298
,hasEmploymentStatus,hasEmploymentStatus,identifies the Employment Status of the employee.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasEmploymentStatus,2026-07-23T14:01:11.870298
,hasEstablishment,hasEstablishment,Specifies a Business Establishment where the organization conducts business.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasEstablishment,2026-07-23T14:01:11.870298
,hasGoal,hasGoal,identifies the Goal(s) of the domain object. ,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasGoal,2026-07-23T14:01:11.870298
,hasGovernment,hasGovernment,Identifies the GovernmentOrganization that manages the JurisdictionalArea.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasGovernment,2026-07-23T14:01:11.870298
,hasIndustryType,hasIndustryType,Specifies an Industry Type assigned to the organization based on the kind of business conducted.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasIndustryType,2026-07-23T14:01:11.870298
,hasPay,hasPay,Identifies the MonetaryValue of the Compensation.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasPay,2026-07-23T14:01:11.870298
,hasProcess,hasProcess,Specifies an Activity that is performed as part of the Role.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasProcess,2026-07-23T14:01:11.870298
,hasProgram,hasProgram,Specifies a Program defined for the Organization.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasProgram,2026-07-23T14:01:11.870298
,hasResource,hasResource,Specifies a resource:Resource that is (expected to be) allocated for the Role.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasResource,2026-07-23T14:01:11.870298
,hourlyPay,hourlyPay,Identifies the Compensation to be paid per hour.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hourlyPay,2026-07-23T14:01:11.870298
,jurisdiction,jurisdiction,Specifies the JurisdictionalArea for which the organization is responsible.,ObjectProperty,,https://w3id.org/citydata/part2/v1/jurisdiction,2026-07-23T14:01:11.870298
,operatingHours,operatingHours,Identifies the OperatingHours of the Organization.,ObjectProperty,,https://w3id.org/citydata/part2/v1/operatingHours,2026-07-23T14:01:11.870298
,orgAddress,orgAddress,A specialization to hasAddress that specifies the Address associated with the Organization.,ObjectProperty,,https://w3id.org/citydata/part2/v1/orgAddress,2026-07-23T14:01:11.870298
,overtimePay,overtimePay,Identifies an additional rate of pay as a MonetaryValue to be paid per hour in the case of overtime compensation.,ObjectProperty,,https://w3id.org/citydata/part2/v1/overtimePay,2026-07-23T14:01:11.870298
,playsRole,playsRole,Specifies a Role that the domain object fulfils.,ObjectProperty,,https://w3id.org/citydata/part2/v1/playsRole,2026-07-23T14:01:11.870298
,PersonObjectProperty,PersonObjectProperty,"Added for organizational purposes, to identify object properties defined for the Person Pattern in the City-level CDM ontology.",ObjectProperty,,https://w3id.org/citydata/part2/v1/PersonObjectProperty,2026-07-23T14:01:11.870298
,alias,alias,Identifies any alternative names associated with a Person. ,ObjectProperty,,https://w3id.org/citydata/part2/v1/alias,2026-07-23T14:01:11.870298
,birthDate,birthDate,Identifies the time:Instant when the Person was born.,ObjectProperty,,https://w3id.org/citydata/part2/v1/birthDate,2026-07-23T14:01:11.870298
,birthplace,birthplace,Identifies the place where the Person was born.,ObjectProperty,,https://w3id.org/citydata/part2/v1/birthplace,2026-07-23T14:01:11.870298
,children,children,Identifies any children of a person.,ObjectProperty,,https://w3id.org/citydata/part2/v1/children,2026-07-23T14:01:11.870298
,citizenOf,citizenOf,"specifies one or more Citizenships, each specifying the country (Country) and time interval (time:ProperInterval) the Person is a citizen. A Person can be a citizen of more than one country and for different time intervals. It is recommended that a Country be defined with using ISO 3166-2 [4] alpha-2 (2-letter) country code, however different systems may be accommodated with the Code pattern.",ObjectProperty,,https://w3id.org/citydata/part2/v1/citizenOf,2026-07-23T14:01:11.870298
,deathDate,deathDate,Identifies the time:Instant when the Person died.,ObjectProperty,,https://w3id.org/citydata/part2/v1/deathDate,2026-07-23T14:01:11.870298
,deathPlace,deathPlace,Identifies the place where the Person died.,ObjectProperty,,https://w3id.org/citydata/part2/v1/deathPlace,2026-07-23T14:01:11.870298
,forCountry,forCountry,Identifies the country for which the Person is a citizen for the given dates.,ObjectProperty,,https://w3id.org/citydata/part2/v1/forCountry,2026-07-23T14:01:11.870298
,hasEducation,hasEducation,Identifies the education of a person.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasEducation,2026-07-23T14:01:11.870298
,hasGenderIdentity,hasGenderIdentity,Identifies the gender identity of a person.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasGenderIdentity,2026-07-23T14:01:11.870298
,hasIDType,hasIDType,"Specifies the type of identifier, its values may be defined more precisely with the use of the code:hasCode property.",ObjectProperty,,https://w3id.org/citydata/part2/v1/hasIDType,2026-07-23T14:01:11.870298
,hasPersonID,hasPersonID,Identifies any instances of a Person’s PersonId.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasPersonID,2026-07-23T14:01:11.870298
,hasQualification,hasQualification,,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasQualification,2026-07-23T14:01:11.870298
,hasSkill,hasSkill,Identifies the skills of a person.,ObjectProperty,,https://w3id.org/citydata/part2/v1/hasSkill,2026-07-23T14:01:11.870298
,income,income,Identifies the annual income of a person.,ObjectProperty,,https://w3id.org/citydata/part2/v1/income,2026-07-23T14:01:11.870298
,issuedBy,issuedBy,"Identifies the Agent that issued the ID, document, or certificate.",ObjectProperty,,https://w3id.org/citydata/part2/v1/issuedBy,2026-07-23T14:01:11.870298
,name,name,"Identifies the instance of Name legally associated with an Object (e.g., Person).",ObjectProperty,,https://w3id.org/citydata/part2/v1/name,2026-07-23T14:01:11.870298
,parent,parent,Identifies any parents of the Person.,ObjectProperty,,https://w3id.org/citydata/part2/v1/parent,2026-07-23T14:01:11.870298
,sex,sex,Identifies a Person's sex assigned at birth.,ObjectProperty,,https://w3id.org/citydata/part2/v1/sex,2026-07-23T14:01:11.870298
,spouse,spouse,Identifies any spouses of the person.,ObjectProperty,,https://w3id.org/citydata/part2/v1/spouse,2026-07-23T14:01:11.870298
,validityPeriod,validityPeriod,Identifies the time interval during which the identifier is valid.,ObjectProperty,,https://w3id.org/citydata/part2/v1/validityPeriod,2026-07-23T14:01:11.870298
,CityObjectProperty,CityObjectProperty,"Added for organizational purposes, to identify object properties defined for city-level CDM ontology.",ObjectProperty,,https://w3id.org/citydata/part2/v1/CityObjectProperty,2026-07-23T14:01:11.870298
